accessed_at,allergens,article_url,barcode,bpom_application_id,bpom_number,bpom_product_date,bpom_product_id,brand,carbohydrates_100g,categories,confidence_level,dataset,energy_kcal_100g,fat_100g,food_name,ingredients_as_label,labels,manufacturer,packaging,proteins_100g,province,record_id,salt_100g,source_api_url,source_url,sugars_100g,verification_status
2026-09-15T08:11:45.991638+00:00,,,,02,MD 223771004101482,2026-08-18,ERBA323812202600033,Ratu,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Saus Pedas Rasa Cabe dan Bawang ,,,RATU ANUGERAH RASA,Plastik Nylon (500 g),,Jawa Timur,bpom-0f23686718a8bdd12e2b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991673+00:00,,,,02,MD 273127001500167,2026-08-18,ERBA301296202600002,DONALD,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Jeli Agar Berperisa Susu dan Buah (Leci, Mangga, Stroberi, Anggur)",,,MAKMUR CIPTA PANGAN,"Cup Plastik PP dalam Plastik Laminat (150g/10pcs @15g, 200g/10pcs @20g, 250g/10pcs @25g, 225g/15pcs @15g, 300g/15pcs @20g, 375g/15pcs @25g, 300g/20pcs @15g, 400g/20pcs @20g, 500g/20pcs @25g, 375g/25pcs @15g, 500g/25pcs @20g, 625g/25pcs @25g)",,Banten,bpom-b7363120325917c9901b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991706+00:00,,,,02,ML 240933003501630,2026-08-18,ERBA3115462202500014,CHAOBII,,Produk BPOM Terdaftar,high,bpom_registered_food,,,COKELAT COMPOUND SUSU BENTUK LOLIPOP (Chocolate Lollipops),,,FOOD COLLECTION INDONESIA,Plastik/Aluminium Metalized (10.4 g); Plastik/Aluminium Metalized dalam Plastik Laminat BOPP (1175 g / 113 pcs @10.4 g); Plastik/Aluminium Metalized dan Plastik Laminat BOPP dalam Karton (2350 g / 2 packs @1175 g),,DKI Jakarta,bpom-eaf774bf5924019d8ce3,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991752+00:00,,,,02,MD 243758004300758,2026-08-18,ERBA313265202600023,  Firstgradego-Manna,,Produk BPOM Terdaftar,high,bpom_registered_food,,,  Kekian Ikan(Fish Roll),,,ANUGERAH ARTHA ABADI,"Plastik Laminat (100g, 250g, 350g, 450g, 500g, 750g dan 1000g)


",,Jawa Timur,bpom-4f816bcdd3d033796bee,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991791+00:00,,,,02,ML 220933003200275,2026-08-18,ERBA301409202600005,DAWN,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bahan Pelapis Kue (Decorgel),,,NUTRI PRIMA SEJAHTERA,Pail Plastik PP (3 kg),,DKI Jakarta,bpom-2d1d5c773d228bdb461e,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991825+00:00,,,,02,ML 210982079800046,2026-08-18,ERBA300628202600043,CHRISTINA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Anggur Merah - Cabernet Sauvignon (Mengandung Alkohol +/- 14,0% v/v)",,,MANDIRI GRAHA PERSADA,Botol Kaca ( 750 ml ),,DKI Jakarta,bpom-2ce342677afd527516ec,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991859+00:00,,,,02,MD 222839000301472,2026-08-18,ERBA3114452202600003,Jordan,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Roti Kering ,,,MAJA KERTA WANGI,"Plastik HDPE (17 g, 15 g, 12 g, 10 g)",,Jawa Barat,bpom-3cfbe088cbde57500385,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991898+00:00,,,,02,MD 273119003800069,2026-08-18,ERBA301124202600011,Keenwell Baking,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Margarin,,,MULTIMAS NABATI ASAHAN,Plastik  HDPE Dalam Karton (15 KG),,Sumatera Utara,bpom-4abfb638f9b77e4c27e4,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991948+00:00,,,,02,ML 270933008500349,2026-08-18,ERBA312458202500069,COOL-VITA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kembang Gula Lunak Jeli Rasa Persik dan Stroberi ,,,MITRA MAS SENTOSA,"Plastik Metalized Dalam Karton (15g/5 sachet @3g, 21g/7 Sachet @3g, 24g/8 sachet @ 3g, 30g/10 sachet @3g, 42g /14 sachet @3g dan 90g/30 sachet @3g)",,DKI Jakarta,bpom-162c82ffbd5ce9082a37,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.991989+00:00,,,,02,MD 242839002500650,2026-08-18,ERBA300454202600038,Biskuat,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Biskuit Sandwich dengan Krim Rasa Vanila,,,MONDELEZ INDONESIA MANUFACTURING,"Plastik Laminat (35g, 105g) dan Plastik Laminat dalam Karton (420g/ 12 pak @ 35g)",,DKI Jakarta,bpom-3c0c35fe5671806b126c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992023+00:00,,,,02,ML 250927045500095,2026-08-18,ERBA300828202500187,MENU,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Tomat Kuning dalam Kemasan (Mini Yellow Tomatoes),,,CLASSIC FINE FOODS INDONESIA,Kaleng Aluminium (800g),,DKI Jakarta,bpom-761650d0d1d5c5a9dbc0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992062+00:00,,,,02,ML 240927143500109,2026-08-18,ERBA300315202600558,LIANGGUI,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Nata De Coco Rasa Cola (Nata De Coco Cola Flavor),,,STAR NIAGA SUKSES,"Plastik Pouch Metalized (35g, 70g, 100g, 150g)",,DKI Jakarta,bpom-e23adfef5d03c5083e94,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992103+00:00,,,,02,MD 242839011500502,2026-08-18,ERBA300567202600675,Sari Roti,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Roti Kasur Susu,,,NIPPON INDOSARI CORPINDO,Plastik Laminat (162 g),,Jawa Barat,bpom-b416fe5073aa7d5f175c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992138+00:00,,,,02,MD 242882002900236,2026-08-18,ERBA312909202600038,JBD,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk Rasa Moccachino,,,DWIJAYA GLOBAL FOOD,"Plastik/Aluminium Metalized (250 g, 500 g, 1000 g)",,DKI Jakarta,bpom-9708447f94a314ee546d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992170+00:00,,,,02,MD 243133033000175,2026-08-18,ERBA301357202600041,ELMER,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Olesan Manis Dengan Biskuit dan Krispi Beras (Crunchy Biscmon),,,FEDERAL FOOD INTERNUSA,"Plastik Laminat (10g, 40g, 90g, 100g, 120g, 125g, 150g, 175g, 185g, 200g, 225g, 250g, 275g, 300g, 325g, 350g, 500g, 600g, 750g, 850g, 900g, 1kg, 2kg, 2.5kg, 3kg dan 5kg).",,DKI Jakarta,bpom-50d7dad5a7c88754a65f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992204+00:00,,,,02,MD 270939010400138,2026-08-18,ERBA300221202600080,Monesco - Boromon,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kukis Kentang Rasa Aneka Buah,,,MONDE MAHKOTA BISKUIT,"Plastik OPP dalam Karton (70g/5pack @14g), (80g/5pack @16g), (100g/5pack @20g), (120g/6pack @20g)",,DKI Jakarta,bpom-a1a99e99e84a86af157d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992329+00:00,,,,02,ML 210982085500356,2026-08-18,ERBA301575202600095,ESPRIT LEFLAIVE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Anggur Putih - Savigny Les Beaune Cru Les Vergelesses (Mengandung Alkohol +/- 12.5%),,,BOGACITRA NUSAPRATAMA,"Botol Kaca (375 ml, 750 ml, 1.5L, 3L, 6L)",,DKI Jakarta,bpom-f2d4303cf71c19dc4618,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992362+00:00,,,,02,ML 210982086800142,2026-08-18,ERBA300449202600115,MONKEY 47,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Beralkohol Golongan C - SCHAWARZWALD SLOE (Mengandung Alkohol ± 29% V/V),,,PANCANIAGA INDOPERKASA,botol kaca (500ml),,DKI Jakarta,bpom-5f31acfd6be250f6aa65,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992392+00:00,,,,02,ML 272835043800168,2026-08-18,ERBA301832202500156,GOSUROK,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Kue Mochi Isi Kacang Merah (Duteoptteok, Glutinous Rice Cake)",,,KORINUS,Plastik Laminat dalam Plastik Laminat (400g /10pcs @40g),,Jawa Barat,bpom-ed03c4e0e29e52297759,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992421+00:00,,,,02,ML 223722001400254,2026-08-18,ERBA300577202600026,PreGel,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Premiks Es Bentuk Bubuk (Ciocconero Sprint),,,PANGAN LESTARI,Plastik LDPE (1750 g),,Jawa Timur,bpom-ee12b70e1e54ce014d61,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992452+00:00,,,,02,MD 618531330020,2026-08-18,EREG300157202600027,NUTRIJELL,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Jeli Serbuk Instan Rasa Jeruk ,,,PT. FORISA NUSAPERSADA,Aluminium Foil 15g,,Banten,bpom-72745cbba5cba3f4adc0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992481+00:00,,,,02,MD 242088002400164,2026-08-18,ERBA346689202600001,DORAEMON RING,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Makanan Ringan Ekstrudat Rasa Keju,,,SUMBER PANGAN NUSANTARA,Plastik/Aluminium Metalized (25 gram),,Sulawesi Selatan,bpom-c5b463597298dad04917,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992511+00:00,,,,02,MD 222811003800229,2026-08-18,ERBA312466202600001,YOSEO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Yogurt dengan Bluberi dan Nata de Coco,,,FRESHLAND INOVASI SEJAHTERA,"Cup Plastik PP (80 g, 110 g)",,Jawa Barat,bpom-ba2687e844b2adccdb7d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992540+00:00,,,,02,MD 270219003900013,2026-08-18,ERBA301397202600008,PAMIN,,Produk BPOM Terdaftar,high,bpom_registered_food,,,LEMAK REROTI ( SHORTENING ),,,PACIFIC MEDAN INDUSTRI,"Plastik HDPE &amp; Karton ( 5Kg, 10Kg, 15Kg, 20Kg, 25Kg )",,Sumatera Utara,bpom-7579c666debb599e7444,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992568+00:00,,,,02,ML 270933017401506,2026-08-18,ERBA3113976202600127,LÄDERACH,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Praline dengan Kacang Pistachio (Pralines Pistachio-Gianduja Oval Ramadan Kareem),,,PUTRA VALINDO,Tray Plastik PET dalam Plastik BOPP (593 g),,DKI Jakarta,bpom-49e31275e28d558fc51f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992596+00:00,,,,02,ML 270935078500084,2026-08-18,ERBA300167202500470,Carmans,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Sereal Sarapan dengan Buah Kering dan Kacang (Crispy Deluxe Fruit &amp; Nut Muesli),,,PANDURASA KHARISMA,Plastik PP dalam karton (400g),,DKI Jakarta,bpom-b7392327f06111bb877c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992623+00:00,,,,02,MD 618531332020,2026-08-18,EREG300157202600028,NUTRIJELL,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Jeli Serbuk Instan Rasa Melon,,,PT. FORISA NUSAPERSADA,Aluminium Foil 15g,,Banten,bpom-948e60b9ec658436b10e,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992651+00:00,,,,02,MD 220911006000523,2026-08-18,ERBA301946202500119,VILO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,ES KRIM SUSU RASA MACADAMIA (ROYAL MACADAMIA),,,VILO KREASI RASA,Cup Plastik PP (90ml),,DKI Jakarta,bpom-6c28a13e6912f92704ba,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992679+00:00,,,,02,MD 142835000701052,2026-08-18,ERBA301295202600184,Segitiga Biru,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Tepung Terigu,,,INDOFOOD SUKSES MAKMUR,Plastik Nylon/PE/LLDPE (5 kg),,DKI Jakarta,bpom-a1d94f2e2ff856278be4,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992707+00:00,,,,02,MD 222871002801553,2026-08-18,ERBA3125749202600011,Haday,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Saus Tiram (Oyster Sauce),,,HADAY FOOD INDONESIA,Botol Plastik HDPE (2.27kg),,Jawa Barat,bpom-df86b9823ab40b86bbae,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992736+00:00,,,,02,ML 210927080500001,2026-08-18,ERBA300283202600070,Darbo,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Olesan Berbasis Buah Rasberi (Raspberry Fruit Spread - Minijars),,,SUKANDA DJAYA,"Jar Kaca (28g), Jar Kaca dalam Karton (1680g/60pcs @28g)",,DKI Jakarta,bpom-c246729d1a05b0b6403b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992765+00:00,,,,02,MD 243182041000019,2026-08-18,ERBA300328202600049,TOPICE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk Instan Rasa Es Kopi Americano,,,FORISA NUSAPERSADA,Plastik Laminat (6g),,Banten,bpom-97c452a0803cc1d12262,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992793+00:00,,,,02,ML 243158073600281,2026-08-18,ERBA324939202500287,KKBOY,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cumi Suwir Asin Matang (Shredded Squid) ,,,OKE FOOD INDONESIA,"Plastik Metalized (10 g, 15 g, 20 g, 25 g, 30 g, 40 g, 50 g)",,Banten,bpom-d9c13fa5187a19227d30,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992823+00:00,,,,02,MD 241146001500881,2026-08-18,ERBA3114706202600012,Ajib,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bakso Ayam dan Sapi dengan Keju,,,AJIB FOOD INDONESIA,Plastik Laminat (400 g),,Jawa Tengah,bpom-fa39c9cb1404e305aada,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992851+00:00,,,,02,MD 272888003900673,2026-08-18,ERBA300538202600017,Dinobisco,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Krekers Sandwich dengan Krim Rasa Vanilla,,,BRIGHT FOODS INTERNATIONAL,Tray Plastik PET dalam Plastik Multilayer (96g),,Banten,bpom-54e3a3c37b44e755c37b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992879+00:00,,,,02,MD 223722000101876,2026-08-18,ERBA3126889202600001,Tirtojoyo,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Es Batu Kristal (Es Tube),,,JEFFRY BINTORO SANTOSO,"Plastik LDPE (5 Kg, 6 Kg, 10 Kg, 12 Kg, 18 Kg)",,Jawa Timur,bpom-7122a445c82626a1b80a,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992908+00:00,,,,02,MD 243788005700412,2026-08-18,ERBA300636202600069,Iyes Yoritos,,Produk BPOM Terdaftar,high,bpom_registered_food,,, Makanan Ringan Ekstrudat Rasa Jagung Bakar,,,MANOHARA ASRI,"Plastik Metalized (10g,11g,12g,15g,16g,17g,18g,19g,20g,21g,22g,23g,24g,25g,26g,28g,30g,32g,35g,38g,40g,45g,50g,51g,52g,54g,55g,56g,57g,58g,60g,62g,63g,64g,65g,66g,67g,68g,69g,70g,75g,80g,85g,100g)",,Jawa Timur,bpom-6de06c8033a90530d701,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992937+00:00,,,,02,ML 210982084700356,2026-08-18,ERBA301575202600129,PONT de GASSAC,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Anggur Merah - Red (Mengandung Alkohol +/- 13% v/v),,,BOGACITRA NUSAPRATAMA,"Botol Kaca (375 ml, 750 ml, 1.5L, 3L, 6L)",,DKI Jakarta,bpom-92c112ab638447bd796d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992965+00:00,,,,02,ML 270935081500291,2026-08-18,ERBA300311202600254,SWEETME,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Oat Original Bentuk Bar (Original Oatmeal Long Bar),,,BROTHER FOOD INDONESIA,"Plastik Metalized dalam Karton (120g/20 pcs @6g, 160g/20 pcs @8g, 180g/30 pcs @6g, 200g/20 pcs @10g, 240g/30 pcs @8g, 300g/30 pcs @10g, 300g/20 pcs @15g, 320g/40 pcs @8g, 360 g/30 pcs @12 g, 400g/40 pcs @10g, 450g/30 pcs @15g, 600g/40 pcs @15g)",,DKI Jakarta,bpom-51bad3fd734cc9f01d4b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.992992+00:00,,,,02,ML 220933007400743,2026-08-18,ERBA325246202600028,WELL,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kembang Gula Lunak Rasa Aneka Beri (Happy HAHA Multiberry Flavor Gummies),,,NUTRIFIT INDONESIA,Botol Plastik PET (90 g dan 180 g),,DKI Jakarta,bpom-d52d34b22fc692a60dd1,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993020+00:00,,,,02,MD 240211005400170,2026-08-18,ERBA360248202600012,SNOWMAN,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Es Susu Cone Rasa Vanila dengan Remahan Biskuit (Cookies Cone),,,HARMONY TASTE INDUSTRY,Kertas/ aluminium (100 ml),,Sumatera Utara,bpom-97fd80f0ca0e4a30778a,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993046+00:00,,,,02,MD 243182005600291,2026-08-18,ERBA312272202600074,Tofico,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk Krimer Rasa Pisang,,,TARA BUMI PERSADA,Plastik Metalized (1000g),,Banten,bpom-72d7fb990d67d6b32b17,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993073+00:00,,,,02,MD 243139008000079,2026-08-18,ERBA300635202600178,Roma Bonita,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Keik Bolu Rasa Keju Susu,,,MAYORA INDAH,Plastik Metalized (30 g),,Banten,bpom-f14aef3884994f478820,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993100+00:00,,,,02,MD 243746009300340,2026-08-18,ERBA300116202600055,ADIB,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bakso Daging Ayam,,,PANGAN BERKAH SENTOSA,"Plastik Laminat (100 g, 150 g, 200 g, 250 g, 300 g, 350 g, 400 g, 450 g, 500 g, 550 g, 600 g, 650 g, 700 g, 750 g, 800 g, 850 g, 900 g, 950 g, 1000 g, 2000 g, 3000 g, 4000 g, 5000 g) ",,Jawa Timur,bpom-c0812a6919fa4d7c5be4,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993131+00:00,,,,02,ML 223127017600567,2026-08-18,ERBA349455202600052,Chen Liang Ji,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Manisan Buah Persik (Tow Preserved Seedless Peach),,,CEMERLANG LOGAM JAMBHALA,"Plastik PP (150g,300g,400g,500g,625g,1kg,2kg,3kg)",,Banten,bpom-ef1309df66e02dbb32b3,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993161+00:00,,,,02,ML 240935019300314,2026-08-18,ERBA300317202500075,RENEW-PHY,,Produk BPOM Terdaftar,high,bpom_registered_food,,,MINUMAN SEREALIA RASA TEH HIJAU (MATCHA) ,,,DUNIA HIJAU,Plastik Laminat (60 g),,DKI Jakarta,bpom-197808100eeb60dfb90a,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993189+00:00,,,,02,MD 243788020300202,2026-08-18,ERBA300225202600110,GEMEZ ENAAK,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Makanan Ringan Mi Rasa Ayam Kecap,,,SIANTAR TOP,"Plastik Metalized (15 g, 16 g, 17 g, 18 g, 19 g, 20 g, 21 g, 22 g, 23 g, 24 g, 25 g, 26 g, 27 g, 28 g, 29 g, 30 g, 31 g, 32 g, 33 g, 34 g, 35 g, 36 g, 37 g, 38 g, 39 g, 40 g, 50 g, 64 g, 72 g, 75 g, 80 g, 90 g, 100 g)",,Jawa Timur,bpom-6342975cd60a2e882c18,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.993216+00:00,,,,02,ML 273111011900588,2026-08-18,ERBA381848202500052,You Le Mei,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bubuk Minuman Mengandung Susu Berperisa Teh Vanila (Vanilla Flavor Milk Tea),,,GRANDE PRIMA ABADI,Plastik Metalized dalam Karton (190 g / 10 pcs @ 19 g),,Banten,bpom-70df148c548936cd13df,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.997777+00:00,,,,02,MD 242871002000986,2026-08-18,ERBA348106202600017,Borobudur,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kecap Manis,,,WEHARIMA LANGGENG LESTARI,"Standing Pouch Plastik Multilayer (630g, 620g, 600g)",,Jawa Barat,bpom-7444e83cc1290df8d0f1,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:11:45.997820+00:00,,,,02,ML 273127017800567,2026-08-18,ERBA349455202500072,HAI WAN QIAO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Manisan Buah Zaitun,,,CEMERLANG LOGAM JAMBHALA,Plastik PP dalam Plastik PP (250g),,Banten,bpom-a4514b4190f94a9e8982,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
