record_id,barcode,food_name,food_name_id,brand,categories,ingredients_as_label,allergens,labels,origins,countries,packaging,quantity,serving_size,stores,manufacturing_places,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,source_url,source_api_url,accessed_at,source_type,license,verification_status,confidence_level,quality_flags
off-id-8993176110074,8993176110074,minyak kayu putih,,,,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-9310155009577,9310155009577,Pasta gluten free,,San Remo,en:plant-based-foods-and-beverages | en:plant-based-foods | en:specific-products | en:pastas | en:products-for-specific-diets | en:products-without-gluten | en:gluten-free-pasta | en:gluten-free-penne,,,en:no-gluten | en:no-eggs,,en:indonesia,,350 g,1 serving (100 g),,,,354,1.9,0.5,76.5,2,1.1,8,0.05,0.02,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-0711844154568,0711844154568,Abc,Abc,,,,,,,en:indonesia,,484ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8998866202114,8998866202114,Mi Sedap Goreng 5x,,Sayap Mas,,RH 30,,,,en:indonesia,,3,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-8999999035051,8999999035051,Oreo cookies & cream,Oreo cookies & cream,Wall's,en:desserts | en:frozen-foods | en:frozen-desserts | en:ice-creams-and-sorbets | en:ice-creams | en:luxury-ice-cream-in-a-cup,"Air, Biskuit Sandwich Oreo 12% (Mengandung Tepung Terigu, Lesitin Kedelai dan Antioksidan TBHQ), Gula, Minyak Nabati, Padatan Susu (Susu Skim Bubuk, Konsentrat Whey Protein, Bubuk Whey), Sirup Glukosa, Maltodekstrin, Penstabil Nabati, Pengemulsi Nabati, Perisa Alami Butter Buds, Perisa Sintetik Vanila, Garam. Dapat mengandung kacang-kacangan, tepung terigu dan telur. Es Krim Memadukan merek can kepuasan sendolya",en:eggs | en:milk | en:soybeans,,,en:indonesia,,,100ml,,,,140,8,6,17,11,1,2,0.125,0.05,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-9556007002420,9556007002420,,,HOMESOY,en:beverages-and-beverages-preparations | en:plant-based-foods-and-beverages | en:beverages | en:plant-based-foods | en:legumes-and-their-products | en:dairy-substitutes | en:milk-substitutes | en:plant-based-beverages | en:plant-based-milk-alternatives | en:legume-based-drinks | en:soy-based-drinks,"Soya Bean Extract (82%), Water, Salt, Acidity Regulator (NS 501) and Flavouring Substance. Contains Soya. May Contain Gluten from Barley, Oats Almonds and Sesame. RAMUAN: Ekstrak Kacang Soya (82%), Air, Garam, Pengawal Asid (INS 501) dan Bahan Perisa. Mengandungi Soya. Mungkin Mengandungi Gluten dari Barli, Oat, Badam dan Bijan. 成份:大豆萃取液(水,大豆)82%,水,食盐, 酸度调节剂(INS 501)及食用香料。含大豆。 可能含有麸质大麦),燕麦,杏仁及芝麻。 KOMPOSISI: Ekstrak Kacang Kedelai (82%), Air, Garam, Pengatur Keasaman: Kalium Karbonat, Perisa Alami Pandan. Mengandung Alergen: Lihat daftar bahan yang dicetak tebal. Petunjuk Penyimpanan: simpan didalam kulkas Petunjuk Penggunaan: kocok dahulu sebelum diminum, Baik Digunakan Sebelum: Lihat pada kemasan Once opened, consume immediately. Minum segera selepas dibuka.",en:gluten | en:none,en:halal | en:no-preservatives,,en:indonesia,,250ml,,,,122.1,29,1.6,0.4,1.2,0.9,,2.5,0.15,0.06,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name
off-id-3415581117189,3415581117189,Caramel Biscuit & Cream Ice Cream,,Häagen-Dazs,en:desserts | en:frozen-foods | en:frozen-desserts | en:ice-creams-and-sorbets | en:ice-creams | en:ice-cream-tubs,"Caramel Ice Cream (89%) (Cream (35.4%), Caramel Base (24.0%) (Water, Dried Glucose Syrup, Milk, Sugar, Wheat Glucose Syrup, Salt, Natural Flavouring Substance: Vanilla), Condensed Skimmed Milk, Sugar, Water, Egg Yolk), Biscuit Pieces (11%) (Refined Wheat, Flour, Sugar, Edible Vegetable Oil (Coconut Oil), Edible Vegetable Oil (Rapeseed Oil), Icing Sugar, Concentrated Butter, Candy Sugar, Raising Agent (Sodium Bicarbonate), Emulsifier (Soy Lecithin), Salt, Cinnamon Powder.",en:eggs | en:gluten | en:milk | en:soybeans,en:halal | en:made-in-france | en:Halal Indonesia,en:france,en:guam | en:india | en:indonesia | en:malaysia | en:singapore | en:thailand,,392 g,100 ml,,,1189,285,18.5,11.4,25.1,18.9,,4.5,0.355,0.142,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998866200844,8998866200844,sedaap cup kari spesial,,81g,en:81g,RH 30,,en:07090004220107,,en:indonesia,en:81g,3,81g,,,481.481481481481,481.481481481481,24.6913580246914,14.8148148148148,55.5555555555556,4.93827160493827,3.7037037037037,8.64197530864197,0.00118518518518519,0.000474074074074074,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-9338078004035,9338078004035,Bubs Organic,,,,,,,,en:indonesia,,,,,,,402,2,0,88,0,,6,0,0,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_labels
off-id-0748927051261,0748927051261,100% Whey Protein Powder,,Optimum Nutrition,en:dietary-supplements | en:bodybuilding-supplements | en:protein-powders,"Protein Blend (Whey Protein Isolate [MILK), Whey Protein Concentrate [MILK), Whey Peptides [MILK]) (Emulsifier: SOY Lecithin), Cocoa Powder, Flavors, Sweetener (950).",en:milk | en:soybeans,,,en:australia | en:indonesia | en:united-states,en:plastic-tube,2.27 kg,30.4 g,,USA,1692.43421052632,401.315789473684,4.93421052631579,1.64473684210526,9.86842105263158,3.28947368421053,,78.9473684210526,1.06907894736842,0.427631578947368,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-5060318666911,5060318666911,Choco balls,,,,,,,,en:indonesia,,,,,,,100,1,0,20,6,,2,0.75,0.3,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_labels
off-id-8992735210095,8992735210095,Bumbu Nasi Goreng Indonesiia,Bumbu Nasi Goreng,Bamboe,en:condiments | en:nasi-goreng-seasoning-mixes,"shallots-37.3%,
vegetable oil,
tomato-14.1%,
garlic-12.9%,
salt, 
chili-9%.",,en:halal,en:indonesia,en:indonesia,,40g,10 g,,,1700,350,30,10,20,10,10,10,4,1.6,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8996001355978,8996001355978,Beng-beng Share it,Beng-beng Share it,Beng-Beng,,"Glukosa, Gula, _Tepung Terigu_, Lemak Nabati (mengandung Antioksidan BHA), Sereal (10.6%), _Susu Bubuk_ (9.9%), Kakao Massa (6.8%), Maltodekstrin, Lemak Kakao (4%), _Lemak Susu_, Pemanis Alami Sorbitol, Pengemulsi (Lesitin Kedelai), Pengembang, Krimer Nabati, Garam, _Telur Bubuk_, Perisa Sintetik",en:eggs | en:gluten | en:milk | en:soybeans | id:Lemak Susu | id:Susu Bubuk | id:Telur Bubuk | id:Tepung Terigu,,,en:indonesia,,95 g,9.5 g,,"Indonesia, Tangerang",2226.31578947368,473.684210526316,26.3157894736842,15.7894736842105,63.1578947368421,31.5789473684211,,10.5263157894737,0.210526315789474,0.0842105263157895,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8992753700301,8992753700301,FF Uht Coconut 946 ml,FF Uht Coconut 946 ml,,,RH-30,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8992761111540,8992761111540,FANTA STRAWBERRY ORG 250ML,FANTA STRAWBERRY ORG 250ML,Fanta,,"A PRODUCT OF THE Coca-Cola COMPANY Lemak Jenuh Takaran Saji 1Sajian per Kemasan JUMLAH PER SAJIAN Energi Total Energi dari Lemak Lemak Total :250 ml :50 kkal :Okkal % AKG * Protei Karbohidrat Total Gula Garam Hatrium ME 10 mg 1% Persen AKG berdasarkan kebutuhan energi 2150kkal. Kebutuhan energi Anda mungkin lebih tinggi atau lebih rendah. KOMPOSISI: AIR BERKARBONASI, GULA, PENGATUR KEASAMAN (ASAM SITRAT), PERISA SINTETIK, PEMANIS BUATAN (ASESULFAM-K, SUKRALOSA), PENGAWET (NATRIUM BENZOAT), PEWARNA SINTETIK (KARMOISIN CI NO. 14720 & KUNING FCF CI 15985), BUBUK STROBERI (0.005%). MENGANDUNG PEMANIS BUATAN, DISARANKAN TIDAK DIKONSUMSI OLEH ANAK DI BAWAH 5 (LIMA) TAHUN, IBU HAMIL DAN IBU MENYUSUI. DIPRODUKSI DI BAWAH OTORITAS THE COCA-COLA COMPANY. 02025 THE COCA-COLA COMPANY. SIMPAN DI TEMPAT SEJUK 0800 100 2653 cocacolaep.com/id-id 000220 0 9 09 09 12 g 0000 0% 0% 4% 8888 12 g RECYCLE SILL 192266 8 BPOM RI CUC",,en:halal,,en:indonesia,,,1 serving (250 ml),,,81.6,19.980879541109,0,0,4.8,4.4,,0,0.025,0.01,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8992761139018,8992761139018,AIR MINERAL ADES ECO GREEN 600ML,AIR MINERAL ADES ECO GREEN 600ML,,,,,,,en:indonesia,,600ml,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-7610023002023,7610023002023,Swiss Choco Croc,,,,,,,,en:indonesia,,,,,,,376,1.6,0.8,82,38,,5.9,0.43,0.172,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_labels
off-id-0089686060461,0089686060461,Pop Mie Kari Ayam,Pop Mie Kari Ayam,Pop Mie,,,,,,en:indonesia,,75g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-8992718853875,8992718853875,Gekikara ramen carbon pedas,Gekikara ramen carbon pedas,,en:plant-based-foods-and-beverages | en:plant-based-foods | en:dried-products | en:pastas | en:dried-products-to-be-rehydrated | en:noodles | en:instant-noodles,RH 30,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-80053811,80053811,Monini Classico Extra Zaitun,Monini Classico Extra Zaitun,Monini,en:plant-based-foods-and-beverages | en:plant-based-foods | en:fats | en:vegetable-fats | en:olive-tree-products | en:vegetable-oils | en:olive-oils | en:virgin-olive-oils | en:extra-virgin-olive-oils,Extra Virgin Olive Oil (100%),,en:halal,,en:france | en:indonesia,,250ml,15ml,Astro Indonesia,Italy,3419.3,828,92,14,0.9,0,,0,0.9,0.36,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8991002103238,8991002103238,Good Day Mocacinno,Good Day Mocacinno,Good day,en:beverages-and-beverages-preparations | en:plant-based-foods-and-beverages | en:beverages | en:plant-based-foods | en:beverage-preparations | en:instant-beverages | en:coffees | en:instant-coffees | id:Coffie,"Gula, Krimer nabati, Kopi instan, Kakao bubuk, Perisa sintetik mocacinno, Pemanis alami glikosida steviol",,en:no-flavors,en:indonesia,en:indonesia,,4,20g,,,1885,450,10,10,80,65,5,5,0.05,0.02,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-0089686043433,0089686043433,Indomie Mi Goreng Rasa Ayam Geprek,Indomie Hype Abis Mi Instan Goreng Ayam Geprek 85 g,indomie,en:plant-based-foods-and-beverages | en:plant-based-foods | en:cereals-and-potatoes | en:cereals-and-their-products | en:dried-products | en:pastas | en:dried-products-to-be-rehydrated | en:noodles | en:instant-noodles,RH 30,,en:halal,en:indonesia,en:indonesia | en:united-states,en:plastic,85g,85.0g,,,1046,410,20,9,9,6,0,9,0.9,0.36,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998866201841,8998866201841,golda coffee latte,,wings food,en:beverages-and-beverages-preparations | en:plant-based-foods-and-beverages | en:beverages | en:plant-based-foods | en:coffees | en:Botol,RH-30,,,,en:indonesia,en:botol,200ml,200ml,,,,120,2.5,2,22,15,,2,0.105,0.042,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8990333164079,8990333164079,Lotte Xylitol Blueberry 68Gr,Lotte Xylitol Blueberry 68Gr,,,RH-30,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8997033560484,8997033560484,Alfamart Htg Coffe Papua,Alfamart Htg Coffe Papua,"Alfaexpress, Alfamart",id:Kopi | id:Minuman penyakit,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-8990800013978,8990800013978,Happydent White Mint 84Gr,Happydent White Mint 84Gr,,,RH-30,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8996001326404,8996001326404,Kis Candy Mint Apple Peach 125Gr,Kis Candy Mint Apple Peach 125Gr,,,RH-30,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-0089686010343,0089686010343,Indomie Soto Mie,Indomie Soto Mie,indomie,en:plant-based-foods-and-beverages | en:plant-based-foods | en:dried-products | en:pastas | en:dried-products-to-be-rehydrated | en:noodles | en:instant-noodles,RH-60,,,en:indonesia,en:indonesia,en:plastic,70 g,,,"Indonesia, Jakarta",1822.8,437.5,14.2,7.1,65,5.7,2.8,10,1.3,0.52,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8998866200882,8998866200882,Sukses's Isi 2 Mie Instant Goreng Ayam Kremees 133 g,Sukses's Isi 2 Mie Instant Goreng Ayam Kremees 133 g,wingsfood,en:plant-based-foods-and-beverages | en:plant-based-foods | en:pastas | en:noodles,RH-30,,,,en:indonesia,,133g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-0089686017748,0089686017748,Sarimi isi 2 Goreng Ayam Kremes,Sarimi isi 2 Goreng Ayam Kremes,Sarimi Isi 2,en:plant-based-foods-and-beverages | en:plant-based-foods | en:pastas | en:noodles,"minyak nabati, kecap manis, kremes (gluten, kedelai), gula, garam, tepung tapioka, penguat rasa (mononatrium glutamat, dinatrium inosinat, guanilat), bubuk ayam kremes (antioksidan tokoferol), perisa sintetik ayam (kacang tanah, antioksidan asam askorbat, alfa tokoferol), cabai bubuk, bawang putih bubuk, ekstrak ragi, pengatur keasaman, pewarna alami karamel I, penstabil (nabati, fosfat), lada bubuk, perisa alami paprika, antioksidan TBHQ, pewarna sintetik tartrazin CI 19140",,,en:Jakarta,en:indonesia,,125g,120g,,,1970,466.666666666667,19.1666666666667,9.16666666666667,65.8333333333333,7.5,,8.33333333333333,1.2,0.48,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8993118731077,8993118731077,Bihunku Soto 55Gr,Bihunku Soto 55Gr,,,RH-30,,,,en:indonesia,,15,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8991002312135,8991002312135,Vitafruit,,Oatbits,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:biscuits,"Wheat Flour (44.40%), Sugar, Shortening (contain Antioxidant Ascorbyl Palmitate and Tocopherol), Oat (12.43%), Carrot (2.01%), Whey Powder Tomato (1.54%), Vegetable Oil, Raising Agent, Calcium Carbonate, Stabilizer Phosphate, Salt, Orange Concentrate (0.44%), Synthetic Flavour, Glucose, Emulsifier Soy Lecithin.",en:gluten | en:soybeans,en:halal,en:indonesia,en:indonesia,,110g,16.5g,,,2030.30303030303,484.848484848485,18.1818181818182,9.09090909090909,66.6666666666667,24.2424242424242,6.06060606060606,6.06060606060606,0.393939393939394,0.157575757575758,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8992696427976,8992696427976,Milo 3 in 1,Milo active go 3in1 bag 800g,Nestlé,,RH-60,,en:halal,,en:indonesia,,790 g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition
off-id-0050000040605,0050000040605,Fancy Feast Turkey Feast in Gravy Grilled,,,,10178180,,,,en:indonesia,,3 oz,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8991102374309,8991102374309,Tango Wafer Chocolate,Tango Wafer Cokelat,Tango,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:biscuits,"Tepung Terigu, Gula, Minyak Nabati (Mengandung Antioksidan TBHQ), Lemak Reroti Nabat (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), Kakao Bubuk (4.3%), Kalsium Karbonat Pengemulsi Lesitin Kedelai, Garam, Susu Skim Bubuk (0.3%) Pengembang. Pati Kentang, Pewama Alami Karamel Kelas IV, Ekstrak Malt, Susu Bubuk Full Cream (0.05%), Perisa Sintetik, Tepung Tolur, Perisa Alami, Kakao Massa (0.01%). Mengandung alergen, lihat daftar bahan yang dicetak tebal. Ingredients: Wheat Flour, Sugar, Vegetable Oil (Palm Oil - Contains Antioxidant TBHQ), Vegetable Shortening (Contains Antioxidant Ascorbyl Palmitate & Tocopherol), Cocoa Powder (4.3%), Calcium Carbonate, Soya Lecithin Emulsifier, Salt, Skim Milk Powder (0.3%), Leavening, Potato Starch, Natural Color (Caramel Class IV), Malt Extract, Full Cream Milk Powder (0.06%), Synthetic Flavor, Egg Powder, Natural Flavor, Cocoa Mass (0.01%). Contains allergen, see ingredients in bold.",en:milk,en:natural-flavors,,en:indonesia,,240 g,20 g,,,2015,500,20,5,70,25,,5,250,100,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-0749921000323,0749921000323,Diabtx,,Tropicana slim,en:sweeteners,"Natural sweetener (sorbitol & erythritol), artificial sweetener (sucralose 9.8 mg/sachet (ADI:15 mg/kg body weight/day) and acesulfame-K 8 mg/sachet (ADI :15 mg/kg body weight/day), chromium picolinate and corn powder (0.005%).",,en:halal,en:ingredients from indonesia,en:indonesia,en:box-cartoon,100 g,2 g,,,,0,0,0,2,0,0,0,0,0,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8998009010620,8998009010620,Ultra Coklat,Ultra Milk Uht Coklat,Ultrajaya,en:beverages-and-beverages-preparations | en:beverages | en:dairies | en:dairy-drinks | en:milks-liquid-and-powder | en:milks | en:flavoured-milks | en:homogenized-milks | en:pasteurised-products | en:chocolate-milks | en:uht-milks,"_Fresh Milk_-90%, Sugar, _Whole Milk Powder_, Skim Milk Powder, Cocoa Powder-0,75%, Vegetable Stabilizer, Chocolate Synthetic Flavor (Contains Natural Color Caramel Class IV), Salt. No Preservatives, No Artificial Sweetener, No Synthetic Color.",en:milk | en:Fresh Milk | en:Whole Milk Powder,en:halal | en:no-artificial-sweeteners | en:no-preservatives,en:indonesia,en:indonesia,,1L,1 portion (250 ml),,,,80,2,1.6,12,9.2,,3.2,0.055,0.022,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8997878000015,8997878000015,Kiko stik,Kiko stik,,,01-11-21,,,,en:indonesia,,3,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition | missing_labels
off-id-8992696430860,8992696430860,Koko krunch bag 80g,,,,,,,,en:indonesia,,70g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8992802080026,8992802080026,chil go coklat btl 130ML,chil go coklat btl 130ML,,id:minuman,"Air, Susu Bubuk (8,3%), Gula, Inulin, Lemak Susu, Kakao Bubuk (0,4%), Perisa Sintetik Cokelat, Pengemulsi Nabati, Penstabil Nabati, Kolin, Inositol, Penstabil Natrium Karbonat, Premiks Mineral dan Premiks Vitamin (Mengandung Antioksidan dl-a-Tokoferol). Mengandung alergen",en:milk,en:halal,,en:indonesia,,1,1,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_brand | missing_core_nutrition
off-id-8992696523302,8992696523302,Koko krunch dobel coco,,,,,,,,en:indonesia,,1,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
